biography,biography_50_characters,biography_75_words,count_objects,date,freebase:id,id,ideo:id,ima:id,lcnaf:id,ldm:id,moma:id,name,phm:id,superseded_by,supersedes,tms:id,ulan:id,url,vanda:id,viaf:id,walker:id,wikipedia:id,woe:country,woe:country_id
,,,1,,,18043499,,,,,,Jean-Baptiste Marechal,,0,0,,,https://collection.cooperhewitt.org/people/18043499/,,,,,,
,,,9,"Russian, 1892–1990, active Paris",,18043487,,,,,,Erte,,0,0,,,https://collection.cooperhewitt.org/people/18043487/,,,,,,
,,,4,,,18043493,,,,,,Charak Furniture Company,,0,0,,,https://collection.cooperhewitt.org/people/18043493/,,,,,,
,,,1,,,18043457,,,,,,W.B.,,0,0,,,https://collection.cooperhewitt.org/people/18043457/,,,,,,
,,,58,"American, 1924 - 1933",,18043443,,,,,,"Schmieg, Hungate & Kotzian, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18043443/,,,,,23424977,23424977
,,,3,,,18043445,,,,,,Steinway and Sons,,0,0,,,https://collection.cooperhewitt.org/people/18043445/,,,,,,
,,,2,,,18043419,,,,,,Lykos,,0,0,,,https://collection.cooperhewitt.org/people/18043419/,,,,,,
,,,2,,,18043467,,,,,,Bert Young,,0,0,,,https://collection.cooperhewitt.org/people/18043467/,,,,,,
,,,2,1833–1886,,18043471,,,,,,Edward William Godwin,,0,0,,,https://collection.cooperhewitt.org/people/18043471/,,,,,,
,,,1,ca.1610 – 1685,,18043491,,,,,,Gilles L'Egare,,0,0,,,https://collection.cooperhewitt.org/people/18043491/,,,,,,
"Born into a family of decorative artists going back to the 17th century, Jean-Baptiste Huet trained with the animal painter Charles Dagomer (?-1766).  Probably through Dagomer, Huet was introduced to Gilles Demarteau, principal engraver for Francois Boucher.  After 1766 he continued his studies with one of Boucher's former students, Jean-Baptise Le Prince (1734-1781).  Huet was accepted as a member of the Royal Acdemy of Painting and Sculpture on July 29, 1769.  While he contiued to exhibit paintings regularly at the Salons, he spent the last thirty years (starting around 1785) of his life focused primarily on designing printed textiles for the Oberkampf Manufactury in Jouy-en-Josas, France.",,,47,"French, 1745 - 1811",,18043497,,,,,,Jean-Baptiste Marie Huet,,0,0,,,https://collection.cooperhewitt.org/people/18043497/,,,,,23424819,23424819
,,,45,,,18043465,,,,,,Widdicomb Furniture Company,,0,0,,,https://collection.cooperhewitt.org/people/18043465/,,,,,,
,,,1,,,18043415,,,,,,R. W. L.,,0,0,,,https://collection.cooperhewitt.org/people/18043415/,,,,,,
,,,2,,,18043455,,,,,,W.G.W.,,0,0,,,https://collection.cooperhewitt.org/people/18043455/,,,,,,
,,,2,,,18043473,,,,,,Delman Shoe Company,,0,0,,,https://collection.cooperhewitt.org/people/18043473/,,,,,,
,,,1,,,18043447,,,,,,D. Stiles,,0,0,,,https://collection.cooperhewitt.org/people/18043447/,,,,,,
,,,2,1887 – 1955,,18044927,,,,,,Jaap Gidding,,0,0,,,https://collection.cooperhewitt.org/people/18044927/,,,,,23424909,23424909
"Jewelry designer. Birgit Laken attended Koninklijke Academie voor Beeldende Kunsten, The Hague (1967-72) and Gerrit Rietveld Academie, Amsterdam (1972-76). She opened her own studio in Haarlem in 1976. She has exhibited widely and has been a lecturer throughout the Netherlands. Her works are collected in museums around the world.",,,1,"Dutch, b. 1948",,18044921,,,,,,Birgit Laken,,0,0,,,https://collection.cooperhewitt.org/people/18044921/,,,,,23424909,23424909
,,,1,,,18044995,,,,,,Sointu,,0,0,,,https://collection.cooperhewitt.org/people/18044995/,,,,,,
"Hilda Jesser studied at the Kunstgewerbeschule for Women and Girls (School of Applied Arts) in Vienna from 1914-17 first in the general course under architect Oskar Strnad and, in 1915 in the architecture program under Josef Hoffmann, where she concentrated on textile and fashion design. She started working at the Wiener Werkstätte in 1916 where she continued until 1922 under director Dagobert Peche.  There, she proved to be one of their most versatile artists, designing works in a variety of media, including ceramics, commerical graphics, embroidery, glass, ivory, lace, lamps, leather, metalwork, postcards, toys, and wall paintings.   She was especially noted for her painting skills, however, she produced only a small selection of ceramic designs. Her rare ceramic works generally share a deliberate limited coloration and decoration, but often with innovative glazes, and a special emphasis on function. Jesser assumed a teaching role at the Kunstgewerbeschule in 1922, and became a full professor in 1935. While forced to stop teaching by the Nazis in 1938, she resumed her position there in 1945.",,,2,"(Austrian, 1894-1985)",,18044949,,,,,,Hilda Jesser,,0,0,,,https://collection.cooperhewitt.org/people/18044949/,,,,,23424750,23424750
,,,2,Active 1904–1936,,18044961,,,,,,Marblehead Pottery,,0,0,,,https://collection.cooperhewitt.org/people/18044961/,,,,,23424977,23424977
,,,1,founded 1991,,18044969,,,,,,Abraxes,,0,0,,,https://collection.cooperhewitt.org/people/18044969/,,,,,,
,,,6,"American, 1987-1988",,18044941,,,,,,George Sakier,,0,0,,,https://collection.cooperhewitt.org/people/18044941/,,,,,23424977,23424977
,,,1,,,18044977,,,,,,Fiskars,,0,0,,,https://collection.cooperhewitt.org/people/18044977/,,,,,,
,,,1,founded 1843,,18044989,,,,,,Berndorf,,0,0,,,https://collection.cooperhewitt.org/people/18044989/,,,,,,
,,,1,,,18044963,,,,,,E. Hutton,,0,0,,,https://collection.cooperhewitt.org/people/18044963/,,,,,,
,,,1,,,18044983,,,,,,Concord Watch Company,,0,0,,,https://collection.cooperhewitt.org/people/18044983/,,,,,,
,,,3,founded 1908,,18044953,,,,,,Saturday Evening Girls Club,,0,0,,,https://collection.cooperhewitt.org/people/18044953/,,,,,,
,,,28,founded 1936,,18044975,,,,,,Villeroy and Boch,,0,0,,,https://collection.cooperhewitt.org/people/18044975/,,,,,23424829,23424829
,,,2,1964,,18044923,,,,,,Esther Raphael Ward,,0,0,,,https://collection.cooperhewitt.org/people/18044923/,,,,,,
,,,1,,,18044903,,,,,,Kai Fisker,,0,0,,,https://collection.cooperhewitt.org/people/18044903/,,,,,,
,,,1,,,18044929,,,,,,G.W. Dijsselhof,,0,0,,,https://collection.cooperhewitt.org/people/18044929/,,,,,,
,,,2,1880 – 1971,,18044979,,,,,,Francois-Emile Décorchemont,,0,0,,,https://collection.cooperhewitt.org/people/18044979/,,,,,,
,,,5,,,18044985,,,,,,"Eveready Battery Company, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18044985/,,,,,,
,,,1,,,18044935,,,,,,Merkelbach,,0,0,,,https://collection.cooperhewitt.org/people/18044935/,,,,,,
,,,1,,,18044901,,,,,,Guido Andlowitz,,0,0,,,https://collection.cooperhewitt.org/people/18044901/,,,,,,
,,,1,,,18044937,,,,,,Harold Buchrucker,,0,0,,,https://collection.cooperhewitt.org/people/18044937/,,,,,,
"Designer for Artemide in Milan during the 1960s, designing furniture and interiors.",,,1,b. 1934,,18044931,,,,,,Emma Gismondi Schweinberger,,0,0,,,https://collection.cooperhewitt.org/people/18044931/,,,,,23424853,23424853
,,,1,,,18044939,,,,,,Richard Uhlemeyer,,0,0,,,https://collection.cooperhewitt.org/people/18044939/,,,,,,
,,,2,1944 – 1977,,18044925,,,,,,Francoise van den Bosch,,0,0,,,https://collection.cooperhewitt.org/people/18044925/,,,,,23424909,23424909
,,,1,,,18044917,,,,,,Wagner Ware Manufacturing Company,,0,0,,,https://collection.cooperhewitt.org/people/18044917/,,,,,,
,,,3,"American, 1893–1955",,18044905,,,,,,René Paul Chambellan,,0,0,,,https://collection.cooperhewitt.org/people/18044905/,,,,,23424819,23424819
,,,1,,,18044951,,,,,,"Shreve, Crump & Low",,0,0,,,https://collection.cooperhewitt.org/people/18044951/,,,,,,
,,,1,,,18044911,,,,,,Oster,,0,0,,,https://collection.cooperhewitt.org/people/18044911/,,,,,,
,,,1,,,18044933,,,,,,Leonard Hellmuth,,0,0,,,https://collection.cooperhewitt.org/people/18044933/,,,,,,
,,,1,,,18044999,,,,,,EFM,,0,0,,,https://collection.cooperhewitt.org/people/18044999/,,,,,,
"Charles Rennie Mackintosh is widely recognised as one of those crucial figures in the history of art and architecture who make the discoveries that alert others to the way forward.  He has been enrolled as a pioneer of modern design, herald of the International Style, prophet of Post-Modernism.  He also designed the Glasgow School of Art, as well as interior designs for many interiors.

Although Mackintosh was a very accomplished architect, he was also an important designer and watercolorist. Mackintosh's furniture was designed for specific rooms and settings. He insisted that form should follow function, and the function of his furniture was to make a visual statement. 

Mackintosh was born in 1868 in Glasgow, a city with which he was closely associated for the rest of his life. He studied to be an architect in Glasgow, and attended evening classes on art and design at the Glasgow School of Art. The majority of Mackintosh’s work was commissioned between 1896 and 1910. In addition to the Glasgow School of Art, he also designed the interiors of Miss Kate Cranston’s tearooms, the private houses of William Davidson and Walter Blackie. He was very popular in Germany and Austria, where he became friends with the designer Josef Hoffmann. He was commissioned to design the Warndorfer Music Salon, and he exhibited his work at the Turin International Exhibition of 1902. In contrast, he struggled to find success in Scotland. As he insisted on designing a house in its entirety, few clients were willing to hire Mackintosh. In 1914, he moved to the coast with his wife and painted watercolors. The following year, the couple moved to London, where he resumed work as an architect and designer. In 1923, the Mackintoshes moved once again, this time to the South of France, where Mackintosh only painted landscapes. He died of cancer on 10 December, 1928.",,,5,"Scottish, 1868–1928",,18044987,,,,,,Charles Rennie Mackintosh,,0,0,,,https://collection.cooperhewitt.org/people/18044987/,,,,,23424975,23424975
,,,1,,,18044981,,,,,,Charles Davidson,,0,0,,,https://collection.cooperhewitt.org/people/18044981/,,,,,,
,,,4,"Italian, 1916 – 2001",,18044993,,,,,,Marco Zanuso,,0,0,,,https://collection.cooperhewitt.org/people/18044993/,,,,,23424853,23424853
,,,1,,,18044957,,,,,,California Faience Company,,0,0,,,https://collection.cooperhewitt.org/people/18044957/,,,,,,
,,,5,"Moundsville, West Virginia, USA, active 1887-1986",,18044943,,,,,,Fostoria Glass Company,,0,0,,,https://collection.cooperhewitt.org/people/18044943/,,,,,23424977,23424977
Silver designer.,,,1,,,18044945,,,,,,Alfred Kintz,,0,0,,,https://collection.cooperhewitt.org/people/18044945/,,,,,,
,,,2,"American, 1886–1947",,18044959,,,,,,Arthur Eugene Baggs,,0,0,,,https://collection.cooperhewitt.org/people/18044959/,,,,,23424977,23424977
,,,19,,,18044967,,,,,,Tias Eckhoff,,0,0,2350,,http://collection.cooperhewitt.org/people/18044967/,,,,,,
,,,11,USA,,18044909,,,,,,Westinghouse,,0,0,,,https://collection.cooperhewitt.org/people/18044909/,,,,,,
,,,1,"Owosso, Michigan, USA, founded 1866",,18044971,,,,,,Woodard Manufacturing Co.,,0,0,,,https://collection.cooperhewitt.org/people/18044971/,,,,,23424977,23424977
,,,4,"German, b. 1932",,18044991,,,,,,Richard Sapper,,0,0,,,https://collection.cooperhewitt.org/people/18044991/,,,,,23424829,23424829
,,,13,founded 1972,,18044997,,,,,,Becker Inc.,,0,0,,,https://collection.cooperhewitt.org/people/18044997/,,,,,,
,,,1,b. 1962,,18044965,,,,,,Glendon Good,,0,0,,,https://collection.cooperhewitt.org/people/18044965/,,,,,,
"Decorative artist, painter, printmaker, photographer. Employed at Rookwood from 1896 until 1948. Master of Vellum technique.",,,4,"American, 1869–1950",,18044955,,,,,,Edward Timothy Hurley,,0,0,,,https://collection.cooperhewitt.org/people/18044955/,,,,,23424977,23424977
Lighting manufacturer. Founded 1976 in France. In 1987 opened Lumen Center Italia in Milan.,,,13,,,18044973,,,,,,Lumen Center,,0,0,,,https://collection.cooperhewitt.org/people/18044973/,,,,,,
"American silversmiths, near Meriden, CT. Founded 1898 by independent New England silversmiths. Produced inhouse designs, as well as those of Deskey, Eliel Saarinen, Alfons Bach, etc.",,,25,founded 1898,,18044947,,,,,,International Silver Company,,0,0,,,https://collection.cooperhewitt.org/people/18044947/,,,,,,
,,,1,,,18063421,,,,,,"James F.De Quoy Co., Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18063421/,,,,,,
,,,1,"English, active 1750s–1760s",,18063495,,,,,,Anne Allen,,0,0,,,https://collection.cooperhewitt.org/people/18063495/,,,,,23424975,23424975
,,,13,American,,18063461,,,,,,A .G. Jennings & Sons,,0,0,,,https://collection.cooperhewitt.org/people/18063461/,,,,,23424977,23424977
Graduated from Warsaw ASP in 1961 in the same class as Polish graphic designer Henryk Tomaszewski.,,,2,"Polish, b. 1935",,18063469,,,,,,Bronislaw Zelek,,0,0,,,https://collection.cooperhewitt.org/people/18063469/,,,,,23424923,23424923
,,,1,"Hungarian, 1863 - 1924",,18063477,,,,,,Wilma von Parlaghy Brochfeld,,0,0,,,https://collection.cooperhewitt.org/people/18063477/,,,,,23424844,23424844
,,,1,"USA, 1920–2000",,18063489,,,,,,National Screen Service Corporation,,0,0,,,https://collection.cooperhewitt.org/people/18063489/,,,,,23424977,23424977
"Klimowski graduated with a degree in painting from St. Martens School of Art, London, and continued his studies at the Warsaw Academy of Fine Arts where he studied under professors Henryk Tomaszewski and Kazimierz Urbanski.  He has designed posters and book jackets since the mid 1970s and is currently a professor at the Royal College of Art, London.",,,4,"British, active Poland, b. 1949",,18063463,,,,,,Andrzej Klimowski,,0,0,,,https://collection.cooperhewitt.org/people/18063463/,,,,,23424975,23424975
,,,1,"Spanish, founded 1985",,18063483,,,,,,Studio Gatti,,0,0,,,https://collection.cooperhewitt.org/people/18063483/,,,,,23424950,23424950
,,,1,"English, 1675 - 1734",,18063453,,,,,,Sir James Thornhill,,0,0,,,https://collection.cooperhewitt.org/people/18063453/,,,,,23424975,23424975
"Gatti is best known as an art photographer and art director active in New York since the 1980s.  He founded his own design firm, Studio Gatti, in Madrid in 1985.",,,1,"Argentinian, b. 1950",,18063479,,,,,,Juan Gatti,,0,0,,,https://collection.cooperhewitt.org/people/18063479/,,,,,23424747,23424747
"Fischer studied at the Staedlschule in Frankfurt-am-Main, and then began his career as a freelance designer in advertising art in 1945.  He was married to fellow German Dorothea Nosbisch, and together they worked in West Germany as the team ""Fischer-Nosbisch"" for the Atlas-Verleih movie distribution company.",,,2,"German, 1919 - 1997",,18063485,,,,,,Fritz Fischer,,0,0,,,https://collection.cooperhewitt.org/people/18063485/,,,,,23424829,23424829
,,,3,"Roman, 1781 - 1835",,18063401,,,,,,Bartolomeo Pinelli,,0,0,,,https://collection.cooperhewitt.org/people/18063401/,,,,,,
,,,2,"Polish, 1930 - 2008",,18063499,,,,,,Jerzy Flisak,,0,0,,,https://collection.cooperhewitt.org/people/18063499/,,,,,23424923,23424923
"Zbikowski studied glassmaking at the WSRA in Wroclaw, and then at Warsaw ASP where he graduated in 1960 with a degree in graphic design.  Zbikowski's professional career has included work as an animator as well as an illustrator for several weekly magazines (""Szpilki"", ""Polska"").  He has exhibited satirical cartoons and drawings in Warsaw, Russia, China, Vietnam and Germany.",,,1,"Polish, b. 1935",,18063487,,,,,,Maciej Zbikowski,,0,0,,,https://collection.cooperhewitt.org/people/18063487/,,,,,23424923,23424923
,,,2,"Spanish, b. 1951",,18063481,,,,,,Pedro Almodóvar Caballero,,0,0,,,https://collection.cooperhewitt.org/people/18063481/,,,,,23424950,23424950
"Walkuski was trained at  Warsaw Academy of Art  (1976-1981), where he studied under Maciej Urbaniec in poster design and Teresa Pagowska in painting. He was employed by Polfilm and Film Polski, and in 1987 he commenced his career as a freelance graphic designer.",,,1,"Polish, b. 1956",,18063493,,,,,,Wieslaw Walkuski,,0,0,,,https://collection.cooperhewitt.org/people/18063493/,,,,,23424923,23424923
"Eva Anttila was born in Tampere, Finland. She studied painting at the school of the Finnish Art Society between 1913 and 1915, and then studied design, art history, and pattern making. She graduated from the Upper Department of Industrial Design in 1917 with a focus on pattern design.
Anttila participated in several group painting exhibitions throughout her early career and had one solo show in 1923. However, critics questioned why she continued painting when she was already a well-known and extremely talented textile designer.
Between 1917 and 1937, Anttila drew about 200 textile designs for Suomen Kasityon Ystavat, the handicraft association. These drawings demonstrate how her style developed. In the 1910s she focused on design for different textile techniques including embroidery, batik, and weaving, as well as functional designs, such as tablecloths, lamp shades, and wallcoverings; from the 1920s on, her focus shifted to woven textiles used for interior decoration.
Even though Anttila had trained as a painter rather than a weaver, she was able to acquire the knowledge of the weaving technique. She believed that this was the only way to be a successful textile designer. In 1920 she became the first designer of patterns and weavings at the home goods company Kotiteollisuus O. Y. Pirtti.
In 1924, Anttila opened a studio and began designing for interiors; most of all, rugs.  In the 1930s, she traveled around Europe showing her work and won several honors.
After the war, Anttila set aside her paintbrushes and focused solely on tapestry design. Success immediately followed and led to major tapestry commissions from the Finnish Embassy in Warsaw and the Bank of Finland’s office in Vaasa. The latter brought a tremendous amount of attention at an international scale, including North America and South America. At age 69, Anttila visited the United States for the first time and met several prominent artists and collectors. Of particular importance was her introduction to John Hurschler, the California art dealer, who not only sold her tapestries in the United States until 1973, but also gave her ten commissions.
Anttila continued to exhibit her work through the 1980s.",,,4,"Finnish, 1894–1993",,18063457,,,,,,Eva Anttila,,0,0,,,https://collection.cooperhewitt.org/people/18063457/,,,,,23424812,23424812
,,,5,,,18063443,,,,,,Clarisse Coudert Nast,,0,0,,,https://collection.cooperhewitt.org/people/18063443/,,,,,,
,,,1,,,18063419,,,,,,"Curtis Lighting of New York, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18063419/,,,,,,
"Forsberg was born in Stockholm and attended Konstfack where she studied textiles under Barbro Nilsson. She then began working at Handarbetsts Vänner, a textile studio, where she also taught. In 1943 she was employed by Märta Måås-Fjetterström, where Nilsson was creative director. There, Forsberg successfully explored monumental tapestry weaving, using contrasting patterns, colors and shapes.",,,1,"Swedish, 1916–1992",,18063459,,,,,,Ann-Mari Forsberg,,0,0,,,https://collection.cooperhewitt.org/people/18063459/,,,,,23424954,23424954
"Studied at the Architecture Faculty of Czech Technical University in Prague (1955–1961). Since 1990 Ziegler has taught at the Academy of Arts, Architecture and Design in Prague, and served as chancellor from 2000-2003.  He has been active as a typographer, designer, and artist.",,,1,"Czech, b. 1932",,18063467,,,,,,Zdenek  Ziegler,,0,0,,,https://collection.cooperhewitt.org/people/18063467/,,,,,23424810,23424810
,,,1,"French, b. 1923",,18063471,,,,,,Georges Kerfyser,,0,0,,,https://collection.cooperhewitt.org/people/18063471/,,,,,23424819,23424819
,,,1,"Zam, Poland",,18063491,,,,,,WDA-Offset,,0,0,,,https://collection.cooperhewitt.org/people/18063491/,,,,,23424923,23424923
"Pagowski was born in Warsaw, Poland, and graduated from the Academy of Fine Art in Poznan, where he studied under Waldemar Swierzy.",,,1,"Polish, b. 1953",,18063497,,,,,,Andrzej Pagowski,,0,0,,,https://collection.cooperhewitt.org/people/18063497/,,,,,23424923,23424923
"Studied at the Rotter School of Advertising Graphics in Prague (1937–1938) and at the Academy of Arts, Architecture and Design in Prague (1945–1950; Emil Filla).  Created over 289 posters in his life.",,,1,"Czech, 1919 - 1989",,18063465,,,,,,Karel Vaca,,0,0,,,https://collection.cooperhewitt.org/people/18063465/,,,,,23424810,23424810
,,,23,,,18063455,,,,,,Martin and Ullman Artweave Textile Gallery,,0,0,,,https://collection.cooperhewitt.org/people/18063455/,,,,,,
,,,1,,,18044827,,,,,,Jesse Monongye,,0,0,,,https://collection.cooperhewitt.org/people/18044827/,,,,,,
"The multidisciplinary designer Piet Zwart worked as a photographer, graphic and industrial designer, and architect in the 1920s and 30s.  He is one of the most well known and influential designers from the interwar period, particularly in the field of modern graphic design.   Trained as an architect at the School of Applied Arts in Amsterdam, he was hired by the architect and De Stijl member Jan Wils, from whom he absorbed the abstract, linear, and geometric qualities of De Stijl design into his own work.   He soon rejected some of the movement’s principles, notably the emphasis on symmetry, the use of strict horizontals and verticals, and the stern dogmatism.  In addition to De Stijl, Zwart was drawn to other avant-garde movements, particularly Russian Constructivism and Dada.  While Zwart worked for the architect Hendrik P. Berlage from 1921-27, by 1923 he had already began his graphic design and typographic career.  He was hired by the Nederlandsche Kabelfabriek (Dutch Cable Manufacturers) in Delft, for whom he made hundreds of designs for advertisements and brochures.  Zwart remained with the company until 1933 when he resigned to become an interior, industrial and furniture designer.  


Zwart is best known for his graphic design work.  Recognizing typography as a powerful cultural force, he identified himself as a ‘typotect’--part typographer, part architect in that he built a composition with text.  His work is characterized stylistically by the use of primary shapes and colors, varying typefaces, strong diagonals, and a careful asymmetry, at the same time integrating visual puns, alliteration and repetition.  In 1926 Zwart began using photomontage in his compositions, creating contrast between two-dimensional type and the three-dimensional image.  His innovative style and methods were noted by members of the Bauhaus School in Dessau who invited Zwart to host a series of lectures in 1929. Starting in 1930, Zwart was hired by the Bruynzeel Wood Company for whom he designed printed advertising, packaging and office interiors.  His most important Bruynzeel commission was a modular kitchen constructed from prefabricated units which was mass produced from 1938 for the Dutch market.   Arrested and held hostage by the Germans during World War II, he concentrated afterwards primarily on industrial design. His influence on generations of succeeding designers has been greatly recognized and won him the title of ‘Designer of the Century’ by the Association of Dutch Designers in 2000.",,,8,"Dutch, 1885 – 1977",,18044821,,,,,,Piet Zwart,,0,0,,,https://collection.cooperhewitt.org/people/18044821/,,,,,23424909,23424909
,,,1,,,18044895,,,,,,Atchley-Whitney,,0,0,,,https://collection.cooperhewitt.org/people/18044895/,,,,,,
,,,4,ca.1816–ca.1891,,18044849,,,,,,Joseph Angell III,,0,0,,,https://collection.cooperhewitt.org/people/18044849/,,,,,23424975,23424975
,,,1,,,18044861,,,,,,Thorkild Thogerssen,,0,0,,,https://collection.cooperhewitt.org/people/18044861/,,,,,,
,,,1,,,18044869,,,,,,Waverly Tool Company,,0,0,,,https://collection.cooperhewitt.org/people/18044869/,,,,,,
,,,1,,,18044841,,,,,,Progetti,,0,0,,,https://collection.cooperhewitt.org/people/18044841/,,,,,,
,,,1,,,18044877,,,,,,Pointu,,0,0,,,https://collection.cooperhewitt.org/people/18044877/,,,,,,
,,,3,"Baltimore, Maryland, founded 1910",,18044889,,,,,,Black & Decker,,0,0,,,https://collection.cooperhewitt.org/people/18044889/,,,,,23424977,23424977
Dutch jewelry designer. Known for her work in paper and textiles.,,,3,1935–,,18044863,,,,,,Nel Linssen,,0,0,,,https://collection.cooperhewitt.org/people/18044863/,,,,,23424909,23424909
,,,1,,,18044883,,,,,,Pelican Products,,0,0,,,https://collection.cooperhewitt.org/people/18044883/,,,,,,
"Norwegian metalworker. Was department head at Statens Håndverksog Kunstindustriskole 1939-61. In 1927 joined firm of David Andersen, Oslo.",,,2,1900–1961,,18044853,,,,,,Thorbjorn Lie-Jorgenson,,0,0,,,https://collection.cooperhewitt.org/people/18044853/,,,,,23424910,23424910
,,,2,,,18044875,,,,,,Proctor Electric Company,,0,0,,,https://collection.cooperhewitt.org/people/18044875/,,,,,,
,,,3,founded 1828,,18044823,,,,,,Guerlain,,0,0,,,https://collection.cooperhewitt.org/people/18044823/,,,,,23424819,23424819
"Painter and ceramicist. Studied painting in Sweden, Denmark, and Germany. Pupil of Henri Matisse. Produced stoneware at Gustavberg facatory, where he served as Art director, 1917-1949. Later work influenced by ancient Chinese stoneware.",,,23,"Swedish, 1889 - 1960",,18044803,,,,,,Wilhelm Kåge,,0,0,,,https://collection.cooperhewitt.org/people/18044803/,,,,,23424954,23424954
,,,2,,,18044813,,,,,,Ericka Gorecka-Ekan,,0,0,,,https://collection.cooperhewitt.org/people/18044813/,,,,,,
,,,1,,,18044829,,,,,,Richard Zane Smith,,0,0,,,https://collection.cooperhewitt.org/people/18044829/,,,,,,
"Pottery operating out of a convent in Meurthe et Moselle region of France. The Huart family owned both pottery and convent. In 1865 the pottery passed into the hands of Fernand and Hyppolye d'Huart, who built new workshops producing wares decorated with enamel, known as ""Emaux de Longwy,"" similar in appearance to the cloisonné enamel technique used in metalwork.

The enameled faience technique was developed at Longwy in response to the popularity of cloisonne from Persia and Japan. In 1870, factory directors Fernand and Hippolyte d'Huart hired Italian artist,  Amedee de Caranza, to create a pottery that resembled cloisonne and would appeal to the general taste for orientalism in France. Caranza had worked in Japan and understood the traditional brass wire technique used in cloisonne. At Longwy he developed and perfected a method of printing black lines on the surface of fired earthenware to create a thin, bas-relief wall around each design segment. The individual cells were hand-painted in the studio with enamels -sometimes using as many as 25 different colors, the piece was then re-fired. Burnt sienna or India ink was rubbed into the surface of the piece to pick up fine glaze cracks or crazing. Amedee de Caranza later moved to Bordeaux to work for a competitor, but his technique remained a signature style for Emaux de Longwy.

Currently, the firm is known as Société des Faienceries de Longwy et Senelle.",,,1,founded late 17th century,,18044879,,,,,,Longwy Pottery,,0,0,,,https://collection.cooperhewitt.org/people/18044879/,,,,,23424819,23424819
,,,3,,,18044885,,,,,,Zelco Industries,,0,0,,,https://collection.cooperhewitt.org/people/18044885/,,,,,,
"See obituary, The New York Times, Sunday, Feb. 18, 2001, p. 29",,,16,"American, 1934 – 2001",,18044807,,,,,,Morison S. Cousins,,0,0,,,https://collection.cooperhewitt.org/people/18044807/,,,,,23424977,23424977
"Working for the German electronics and appliance manufacturer Braun since 1962, Dietrich Lubs became a senior member of its Design Department during a nearly 40-year career with the firm. He served as the deputy director of its Design Department from 1995 until retiring in 2001.  During his decades at Braun, Lubs’s work spanned a broad spectrum of products, ranging from graphics for audio equipment, kitchen appliances, and shavers, to designs for watches, hair dryers, and clocks. He collaborated with Dieter Rams on several products including ET calculators like the ET55.",,,3,"German, born 1938",,18044835,,,,,,Dietrich Lubs,,0,0,,,https://collection.cooperhewitt.org/people/18044835/,,,,,23424829,23424829
"Founded by J.F. Weaver in 1890 and incorporated by George Young in 1892, Roseville Pottery started as a specialized utilitarian pottery manufactory in Roseville, Ohio. As Roseville gained prominence, producing stoneware flower pots and earthenware vases, Young began purchasing other manufactories in Ohio. He moved Roseville’s entire operation to Zanesville, Ohio by 1910. Roseville Pottery continued producing Arts and Crafts-oriented utility wares until it closed in 1953. The Rozane and Della Robbia lines are among its best-known.

http://www.wisconsinpottery.org/Roseville/Experimental/roseville-pr.htm
http://en.wikipedia.org/wiki/Roseville_pottery",,,14,"Zanesville, Ohio, USA, 1852-1953",,18044801,,,,,,Roseville Pottery,,0,0,,,https://collection.cooperhewitt.org/people/18044801/,,,,,,
,,,4,"Italian, 1913 – 1988",,18044839,,,,,,Piero Fornasetti,,0,0,,,https://collection.cooperhewitt.org/people/18044839/,,,,,23424853,23424853
Creative director in cosmetics industry. Has worked for Prescriptives and MAC.,,,1,,,18044825,,,,,,James Gager,,0,0,,,https://collection.cooperhewitt.org/people/18044825/,,,,,23424977,23424977
,,,3,,,18044817,,,,,,Nudawn,,0,0,,,https://collection.cooperhewitt.org/people/18044817/,,,,,,
,,,9,,,18044805,,,,,,Hoke 2,,0,0,,,https://collection.cooperhewitt.org/people/18044805/,,,,,,
"Beth Forer earned a degree in Russian literature from University of Michigan, and a Master’s of Art in design from Pratt. She studied industrial design and then turned her attention to ceramics, using a traditional Japanese technique called “nerikomi.” Nerikomi is a method of laminating colorful clay. Forer now works at Eisner Design, New York, where she focuses on architectural sustainability.",,,4,"American, b. 1951",,18044851,,,,,,Beth Forer,,0,0,,,https://collection.cooperhewitt.org/people/18044851/,,,,,23424977,23424977
,,,1,,,18044811,,,,,,David Vestal,,0,0,,,https://collection.cooperhewitt.org/people/18044811/,,,,,,
,,,1,"Danish, born 1960",,18044833,,,,,,Mads Odgård,,0,0,,,https://collection.cooperhewitt.org/people/18044833/,,,,,23424796,23424796
,,,1,,,18044899,,,,,,Ludwig Wierthaler,,0,0,,,https://collection.cooperhewitt.org/people/18044899/,,,,,,
,,,1,,,18044887,,,,,,Garrity,,0,0,,,https://collection.cooperhewitt.org/people/18044887/,,,,,,
,,,1,,,18044881,,,,,,W.A. Kropp,,0,0,,,https://collection.cooperhewitt.org/people/18044881/,,,,,,
,,,6,"Wisconsin, USA, founded 1906",,18044893,,,,,,Rayovac Corp.,,0,0,,,https://collection.cooperhewitt.org/people/18044893/,,,,,23424977,23424977
